12,-79,820,17.38,1011.20,22.86,22.92,0,0,0,0,0.00,0.00,0,64,255,254,0.3987089097,0.9979767203,17.5353355408,0.5987756848,1011.27,19.40,0.0000000000,0.0000000000,0.0000000000
13,-80,822,17.39,1011.20,22.87,22.92,0,0,0,0,0.00,0.00,0,65,255,254,0.3987434208,0.9979767203,17.5359287262,0.6071738601,1011.26,19.35,0.0000000000,0.0000000000,0.0000000000
13,-82,824,17.39,1011.10,22.87,23.00,0,0,0,0,0.00,0.00,0,64,255,254,0.3999542296,0.9978779554,18.3927192688,0.6554385424,1011.24,19.34,0.0000000000,0.0000000000,0.0000000000
13,-82,826,17.39,1011.20,22.87,22.98,0,0,0,0,0.00,0.00,0,64,255,254,0.3996517956,0.9979767203,17.5359287262,0.6433861256,1011.23,19.40,0.0000000000,0.0000000000,0.0000000000
12,-80,828,17.39,1011.20,22.87,22.94,0,0,0,0,0.00,0.00,0,64,255,254,0.3990463018,0.9979767203,17.5359287262,0.6192541718,1011.28,19.35,0.0000000000,0.0000000000,0.0000000000
12,-79,830,17.39,1011.20,22.87,22.92,0,0,0,0,0.00,0.00,0,64,255,254,0.3987434208,0.9979767203,17.5359287262,0.6071738601,1011.28,19.35,0.0000000000,0.0000000000,0.0000000000
13,-80,832,17.39,1011.10,22.86,22.88,0,0,0,0,0.00,0.00,0,65,255,254,0.3981027901,0.9978779554,18.3920955658,0.5745885968,1011.21,19.40,0.0000000000,0.0000000000,0.0000000000
13,-80,834,17.39,1011.10,22.87,22.90,0,0,0,0,0.00,0.00,0,64,255,254,0.3984402716,0.9978779554,18.3927192688,0.5950841308,1011.20,19.36,0.0000000000,0.0000000000,0.0000000000
13,-80,836,17.39,1011.10,22.86,22.92,0,0,0,0,0.00,0.00,0,64,255,254,0.3987087309,0.9978779554,18.3920955658,0.5987756848,1011.19,19.35,0.0000000000,0.0000000000,0.0000000000
13,-82,838,17.40,1011.10,22.86,22.92,0,0,0,0,0.00,0.00,0,64,255,254,0.3987087309,0.9978779554,18.3920955658,0.5987756848,1011.20,19.41,0.0000000000,0.0000000000,0.0000000000
13,-79,840,17.40,1011.10,22.86,22.88,0,0,0,0,0.00,0.00,0,64,255,254,0.3981027901,0.9978779554,18.3920955658,0.5745885968,1011.17,19.38,0.0000000000,0.0000000000,0.0000000000
13,-80,842,17.39,1011.10,22.86,22.94,0,0,0,0,0.00,0.00,0,64,255,254,0.3990115523,0.9978779554,18.3920955658,0.6108552814,1011.13,19.36,0.0000000000,0.0000000000,0.0000000000
13,-80,844,17.40,1011.10,22.87,22.98,0,0,0,0,0.00,0.00,0,64,255,254,0.3996515870,0.9978779554,18.3927192688,0.6433861256,1011.19,19.43,0.0000000000,0.0000000000,0.0000000000
13,-82,846,17.41,1011.20,22.87,22.98,0,0,0,0,0.00,0.00,0,64,255,254,0.3996517956,0.9979767203,17.5359287262,0.6433861256,1011.18,19.37,0.0000000000,0.0000000000,0.0000000000
13,-80,848,17.40,1011.10,22.87,22.94,0,0,0,0,0.00,0.00,0,64,255,254,0.3990460932,0.9978779554,18.3927192688,0.6192541718,1011.22,19.35,0.0000000000,0.0000000000,0.0000000000
12,-82,850,17.40,1011.10,22.86,22.92,0,0,0,0,0.00,0.00,0,64,255,254,0.3987087309,0.9978779554,18.3920955658,0.5987756848,1011.20,19.41,0.0000000000,0.0000000000,0.0000000000
13,-80,852,17.40,1011.20,22.87,22.94,0,0,0,0,0.00,0.00,0,64,255,254,0.3990463018,0.9979767203,17.5359287262,0.6192541718,1011.22,19.37,0.0000000000,0.0000000000,0.0000000000
13,-80,854,17.41,1011.20,22.87,22.94,0,0,0,0,0.00,0.00,0,64,255,254,0.3990463018,0.9979767203,17.5359287262,0.6192541718,1011.26,19.36,0.0000000000,0.0000000000,0.0000000000
13,-82,856,17.42,1011.20,22.87,22.94,0,0,0,0,0.00,0.00,0,65,255,254,0.3990463018,0.9979767203,17.5359287262,0.6192541718,1011.24,19.43,0.0000000000,0.0000000000,0.0000000000
13,-82,858,17.41,1011.20,22.87,22.90,0,0,0,0,0.00,0.00,0,64,255,254,0.3984404802,0.9979767203,17.5359287262,0.5950841308,1011.25,19.39,0.0000000000,0.0000000000,0.0000000000
13,-79,860,17.41,1011.20,22.86,22.88,0,0,0,0,0.00,0.00,0,64,255,254,0.3981029689,0.9979767203,17.5353355408,0.5745885968,1011.21,19.37,0.0000000000,0.0000000000,0.0000000000
13,-80,862,17.40,1011.20,22.87,22.94,0,0,0,0,0.00,0.00,0,64,255,254,0.3990463018,0.9979767203,17.5359287262,0.6192541718,1011.22,19.43,0.0000000000,0.0000000000,0.0000000000
13,-80,864,17.40,1011.20,22.87,22.90,0,0,0,0,0.00,0.00,0,64,255,254,0.3984404802,0.9979767203,17.5359287262,0.5950841308,1011.21,19.38,0.0000000000,0.0000000000,0.0000000000
13,-80,866,17.40,1011.20,22.87,22.90,0,0,0,0,0.00,0.00,0,65,255,254,0.3984404802,0.9979767203,17.5359287262,0.5950841308,1011.22,19.35,0.0000000000,0.0000000000,0.0000000000
12,-80,868,17.41,1011.20,22.86,22.92,0,0,0,0,0.00,0.00,0,64,255,254,0.3987089097,0.9979767203,17.5353355408,0.5987756848,1011.25,19.42,0.0000000000,0.0000000000,0.0000000000
13,-82,870,17.40,1011.20,22.86,22.94,0,0,0,0,0.00,0.00,0,64,255,254,0.3990117610,0.9979767203,17.5353355408,0.6108552814,1011.26,19.38,0.0000000000,0.0000000000,0.0000000000
13,-82,872,17.41,1011.20,22.86,22.96,0,0,0,0,0.00,0.00,0,64,255,254,0.3993144929,0.9979767203,17.5353355408,0.6229245663,1011.23,19.35,0.0000000000,0.0000000000,0.0000000000
13,-79,874,17.42,1011.20,22.84,22.94,0,0,0,0,0.00,0.00,0,64,255,254,0.3989423811,0.9979767203,17.5341510773,0.5940541029,1011.24,19.42,0.0000000000,0.0000000000,0.0000000000
12,-79,876,17.43,1011.20,22.86,22.88,0,0,0,0,0.00,0.00,0,64,255,254,0.3981029689,0.9979767203,17.5353355408,0.5745885968,1011.27,19.39,0.0000000000,0.0000000000,0.0000000000
13,-82,878,17.44,1011.20,22.86,22.88,0,0,0,0,0.00,0.00,0,64,255,254,0.3981029689,0.9979767203,17.5353355408,0.5745885968,1011.24,19.37,0.0000000000,0.0000000000,0.0000000000
13,-80,880,17.45,1011.20,22.86,22.92,0,0,0,0,0.00,0.00,0,64,255,254,0.3987089097,0.9979767203,17.5353355408,0.5987756848,1011.32,19.43,0.0000000000,0.0000000000,0.0000000000
12,-80,882,17.45,1011.20,22.86,22.96,0,0,0,0,0.00,0.00,0,64,255,254,0.3993144929,0.9979767203,17.5353355408,0.6229245663,1011.28,19.39,0.0000000000,0.0000000000,0.0000000000
13,-80,884,17.45,1011.20,22.87,22.98,0,0,0,0,0.00,0.00,0,64,255,254,0.3996517956,0.9979767203,17.5359287262,0.6433861256,1011.26,19.37,0.0000000000,0.0000000000,0.0000000000
13,-84,886,17.46,1011.20,22.86,22.96,0,0,0,0,0.00,0.00,0,63,255,254,0.3993144929,0.9979767203,17.5353355408,0.6229245663,1011.27,19.44,0.0000000000,0.0000000000,0.0000000000
13,-79,888,17.46,1011.20,22.86,23.00,0,0,0,0,0.00,0.00,0,63,255,254,0.3999198079,0.9979767203,17.5353355408,0.6470370889,1011.29,19.39,0.0000000000,0.0000000000,0.0000000000
13,-79,890,17.46,1011.20,22.87,23.02,0,0,0,0,0.00,0.00,0,64,255,254,0.4002569914,0.9979767203,17.5359287262,0.6674816012,1011.29,19.38,0.0000000000,0.0000000000,0.0000000000
13,-79,892,17.47,1011.20,22.87,23.00,0,0,0,0,0.00,0.00,0,64,255,254,0.3999544084,0.9979767203,17.5359287262,0.6554385424,1011.33,19.45,0.0000000000,0.0000000000,0.0000000000
14,-80,894,17.46,1011.20,22.87,23.00,0,0,0,0,0.00,0.00,0,64,255,254,0.3999544084,0.9979767203,17.5359287262,0.6554385424,1011.31,19.40,0.0000000000,0.0000000000,0.0000000000
13,-78,896,17.46,1011.30,22.87,23.00,0,0,0,0,0.00,0.00,0,63,255,254,0.3999545574,0.9980753660,16.6802406311,0.6554385424,1011.26,19.38,0.0000000000,0.0000000000,0.0000000000
12,-79,898,17.46,1011.20,22.87,22.92,0,0,0,0,0.00,0.00,0,64,255,254,0.3987434208,0.9979767203,17.5359287262,0.6071738601,1011.29,19.45,0.0000000000,0.0000000000,0.0000000000
13,-79,900,17.46,1011.20,22.87,22.90,0,0,0,0,0.00,0.00,0,64,255,254,0.3984404802,0.9979767203,17.5359287262,0.5950841308,1011.28,19.41,0.0000000000,0.0000000000,0.0000000000
12,-79,902,17.46,1011.20,22.87,22.94,0,0,0,0,0.00,0.00,0,64,255,254,0.3990463018,0.9979767203,17.5359287262,0.6192541718,1011.29,19.40,0.0000000000,0.0000000000,0.0000000000
13,-80,904,17.46,1011.20,22.87,22.92,0,0,0,0,0.00,0.00,0,64,255,254,0.3987434208,0.9979767203,17.5359287262,0.6071738601,1011.30,19.47,0.0000000000,0.0000000000,0.0000000000
13,-78,906,17.45,1011.20,22.87,22.90,0,0,0,0,0.00,0.00,0,64,255,254,0.3984404802,0.9979767203,17.5359287262,0.5950841308,1011.29,19.43,0.0000000000,0.0000000000,0.0000000000
14,-77,908,17.45,1011.20,22.86,22.88,0,0,0,0,0.00,0.00,0,64,255,254,0.3981029689,0.9979767203,17.5353355408,0.5745885968,1011.26,19.41,0.0000000000,0.0000000000,0.0000000000
13,-79,910,17.45,1011.20,22.87,22.83,0,0,0,0,0.00,0.00,0,64,255,254,0.3973795474,0.9979767203,17.5359287262,0.5526971221,1011.23,19.47,0.000000014,-84,914,17.46,1011.20,22.87,22.79,0,0,0,0,0.00,0.00,0,64,255,254,0.3967728913,0.9979767203,17.5359287262,0.5284246206,1011.26,19.41,0.0000000000,0.0000000000,0.0000000000
14,-81,916,17.46,1011.20,22.87,22.81,0,0,0,0,0.00,0.00,0,63,255,254,0.3970762491,0.9979767203,17.5359287262,0.5405651927,1011.24,19.47,0.0000000000,0.0000000000,0.0000000000
13,-84,918,17.46,1011.20,22.86,22.88,0,0,0,0,0.00,0.00,0,63,255,254,0.3981029689,0.9979767203,17.5353355408,0.5745885968,1011.26,19.43,0.0000000000,0.0000000000,0.0000000000
12,-84,920,17.47,1011.20,22.86,22.86,0,0,0,0,0.00,0.00,0,64,255,13,-78,956,17.47,1011.30,22.88,22.90,0,0,0,0,0.00,0.00,0,64,255,254,0.3984750509,0.9980753660,16.6808052063,0.6034786701,1011.33,19.43,0.0000000000,0.0000000000,0.0000000000
13,-80,958,17.47,1011.20,22.88,22.92,0,0,0,0,0.00,0.00,0,64,255,254,0.3987778723,0.9979767203,17.5365219116,0.6155692935,1011.29,19.42,0.0000000000,0.0000000000,0.0000000000
13,-79,960,17.46,1011.20,22.88,22.92,0,0,0,0,0.00,0.00,0,64,255,254,0.3987778723,0.9979767203,17.5365219116,0.6155692935,1011.30,19.49,0.0000000000,0.0000000000,0.0000000000
12,-79,962,17.46,1011.20,22.88,22.92,0,0,0,0,0.00,0.00,0,64,255,254,0.3987778723,0.9979767203,17.5365219116,0.6155692935,1011.23,19.46,0.0000000000,0.0000000000,0.0000000000
12,-80,964,17.46,1011.20,22.87,22.90,0,0,0,0,0.00,0.00,0,64,255,254,0.3984404802,0.9979767203,17.5359287262,0.5950841308,1011.26,19.45,0.0000000000,0.0000000000,0.0000000000
13,-80,966,17.47,1011.20,22.88,22.85,0,0,0,0,0.00,0.00,0,64,255,254,0.3977171183,0.9979767203,17.5365219116,0.5732122064,1011.23,19.50,0.0000000000,0.0000000000,0.0000000000
13,-80,968,17.47,1011.20,22.88,22.85,0,0,0,0,0.00,0.00,0,65,255,254,0.3977171183,0.9979767203,17.5365219116,0.5732122064,1011.26,19.47,0.0000000000,0.0000000000,0.0000000000
13,-80,970,17.47,1011.20,22.88,22.88,0,0,0,0,0.00,0.00,0,64,255,254,0.3981718421,0.9979767203,17.5365219116,0.5913788080,1011.26,19.45,0.0000000000,0.0000000000,0.0000000000
13,-81,972,17.48,1011.20,22.90,22.90,0,0,0,0,0.00,0.00,0,64,255,254,0.3985435069,0.9979767203,17.5377063751,0.6202745438,1011.26,19.51,0.0000000000,0.0000000000,0.0000000000
13,-80,974,17.47,1011.10,22.88,22.92,0,0,0,0,0.00,0.00,0,64,255,254,0.3987776935,0.9978779554,18.3933410645,0.6155692935,1011.23,19.47,0.0000000000,0.0000000000,0.0000000000
13,-79,976,17.47,1011.10,22.88,22.90,0,0,0,0,0.00,0.00,0,63,255,254,0.3984747231,0.9978779554,18.3933410645,0.6034786701,1011.17,19.46,0.0000000000,0.0000000000,0.0000000000
14,-82,978,17.47,1011.10,22.88,22.90,0,0,0,0,0.00,0.00,0,64,255,254,0.3984747231,0.9978779554,1.2849558592,0.6034786701,1011.19,19.55,0.0000000000,0.0000000000,0.0000000000
13,-80,980,17.48,1011.10,22.88,22.90,0,0,0,0,0.00,0.00,0,64,255,254,0.3984747231,0.9978779554,1.2849558592,0.6034786701,1011.21,19.47,0.0000000000,0.0000000000,0.0000000000
13,-80,982,17.48,1011.10,22.88,22.90,0,0,0,0,0.00,0.00,0,64,255,254,0.3984747231,0.9978779554,1.2849558592,0.6034786701,1011.28,19.46,0.0000000000,0.0000000000,0.0000000000
13,-80,984,17.48,1011.20,22.88,22.90,0,0,0,0,0.00,0.00,0,64,255,254,0.3984749019,0.9979767203,0.4279572964,0.6034786701,1011.26,19.52,0.0000000000,0.0000000000,0.0000000000
13,-82,986,17.49,1011.20,22.88,22.90,0,0,0,0,0.00,0.00,0,64,255,254,0.3984749019,0.9979767203,0.4279572964,0.6034786701,1011.28,19.47,0.0000000000,0.0000000000,0.0000000000
14,-79,988,17.50,1011.20,22.88,22.90,0,0,0,0,0.00,0.00,0,64,255,254,0.3984749019,0.9979767203,0.4279572964,0.6034786701,1011.30,19.44,0.0000000000,0.0000000000,0.0000000000
